permno,ticker,comnam
81481,DLTR,DOLLAR TREE INC
81482,DSPC,D S P COMMUNICATIONS INC
81482,DSP,D S P COMMUNICATIONS INC
81483,DSTM,DATASTREAM SYSTEMS INC
81484,ELEX,ELEXSYS INTERNATIONAL
81485,ENET,EQUALNET HOLDING CORP
81485,ENET,EQUALNET COMMUNICATIONS CORP
81486,FLYT,INTERACTIVE FLIGHT TECHS INC
81486,FLYT,INTERACTIVE FLIGHT TECHS INC
81486,FLYT,INTERACTIVE FLIGHT TECHS INC
81486,GTLL,GLOBAL TECHNOLOGIES LTD
81486,GTLL,GLOBAL TECHNOLOGIES LTD
81487,FORT,FORT HOWARD CORP NEW
81488,GDVS,GREATER DELAWARE VALLEY SVGS BK
81488,ALLB,GREATER DELAWARE VALLEY SVGS BK
81489,,WANGCO INC
81490,HBFW,HOME BANCORP
81490,HBFW,HOME BANCORP
81491,HDSX,H D S NETWORK SYSTEMS INC
81491,NWRE,NEOWARE SYSTEMS INC
81491,NWRE,NEOWARE INC
81491,NWRE,NEOWARE INC
81492,HLMS,HOLMES PROTECTION GROUP INC
81493,HSNR,HALSTEAD ENERGY CORP
81493,HSRC,HALSTEAD ENERGY CORP
81494,KASH,KASH N KARRY FOOD STORES INC NEW
81495,LOAN,HORIZON BANCORP INC TEX
81496,LRSI,LIFERATE SYSTEMS INC
81497,WARB,WARBERN PACKAGING INDS INC
81498,LTTO,DYNAMIC WORLD DISTRIBUTORS INC
81498,LTTO,LOTTOWORLD INC
81499,MACC,M A C C PRIVATE EQUITIES INC
81499,MACC,M A C C PRIVATE EQUITIES INC
81500,MIVI,MISSISSIPPI VIEW HOLDING CO
81501,NATI,NATIONAL INSTRUMENTS CORP
81501,NATI,NATIONAL INSTRUMENTS CORP
81502,PCMS,P COM INC
81502,PCOM,P COM INC
81502,PCOM,P COM INC
81503,PERI,PERIPHONICS CORP
81504,PSTV,P S T VANS INC
81505,PWIR,PALMER WIRELESS INC
81506,RMDY,REMEDY CORP
81507,RUBB,GREAT AMERICAN BACKRUB STORE INC
81508,RVFD,RIVIANA FOODS INC DEL
81509,SDLI,S D L INC
81510,WCOM,WARNER COMPUTER SYS INC
81510,WCP,WARNER COMPUTER SYS INC
81510,WCP,WARNER COMPUTER SYS INC
81510,WCP,WARNER INSURANCE SERVICES INC
81510,,WARNER INSURANCE SERVICES INC
81510,WISI,WARNER INSURANCE SERVICES INC
81510,COVR,COVER ALL TECHNOLOGIES INC
81510,COVR,COVER ALL TECHNOLOGIES INC
81510,,COVER ALL TECHNOLOGIES INC
81510,COVR,COVER ALL TECHNOLOGIES INC
81511,SOBI,SOBIESKI BANCORP INC
81512,SPGNA,SEPRAGEN CORP
81514,SWRT,SOFTWARE ARTISTRY INC
81515,TGVI,T G V SOFTWARE INC
81516,TIVS,TIVOLI SYSTEMS INC
81517,UCHM,UNIROYAL CHEMICAL CORP
81518,WARN,WARNER ELECTRIC BRAKE & CLTCH CO
81519,VIAS,VIASOFT INC
81520,VRONY,VIDEOTRON HOLDINGS PLC
81521,APU,AMERIGAS PARTNERS LP
81521,APU,AMERIGAS PARTNERS LP
81522,PAP,ASIA PULP & PAPER LTD
81522,PAP,ASIA PULP & PAPER LTD
81523,BOP,BOISE CASCADE OFFICE PRODS CORP
81524,FNH,FIRST NATIONAL BANKSHARES INC LA
81525,KTZ,KATZ MEDIA GROUP INC
81526,WRNR,WARNER NATIONAL CORP
81527,MDQ,M D C CORP NEW
81527,MDQ,M D C COMMUNICATIONS CORP
81527,MDQ,M D C COMMUNICATIONS CORP
81527,MDCAF,M D C COMMUNICATIONS CORP
81527,MDCA,M D C COMMUNICATIONS CORP
81527,MDCA,M D C CORP INC
81527,MDCA,M D C PARTNERS INC
81527,STGW,STAGWELL INC
81528,NBT,NATIONAL BANCSHARES CORP TEX
81529,OMG,OMNI MULTIMEDIA GROUP INC
81529,OMG,OMNI MULTIMEDIA GROUP INC
81529,OMG,OMNI MULTIMEDIA GROUP INC
81529,OMG,OMNI MULTIMEDIA GROUP INC
81530,PMA,P M I GROUP INC
81530,PMI,P M I GROUP INC
81530,PMI,P M I GROUP INC
81531,SPM,SAGA PETROLEUM A S
81531,SPM,SAGA PETROLEUM A S
81532,SPM,SAGA PETROLEUM A S
81533,TSH,TECHE HOLDING CO
81533,TSH,TECHE HOLDING CO
81533,TSH,TECHE HOLDING CO
81533,TSH,TECHE HOLDING CO
81534,ARH,ASIA PACIFIC RES INTL HLDGS LTD
81535,CXSNF,COUNSEL CORP
81535,CXSN,COUNSEL CORP
81535,CXSN,COUNSEL CORP
81536,ACAR,AEGIS CONSUMER FUNDING GP INC
81537,AGCH,AG CHEM EQUIPMENT INC
81538,AIDA,AID AUTO STORES INC NEW
81539,ANAD,ANADIGICS INC
81540,ASHC,AMERISOURCE HEALTH CORP
81540,AAS,AMERISOURCE HEALTH CORP
81540,ABC,AMERISOURCEBERGEN CORP
81540,ABC,AMERISOURCEBERGEN CORP
81540,ABC,AMERISOURCEBERGEN CORP
81540,COR,CENCORA INC
81541,AVND,AVONDALE FINANCIAL CORP
81541,AVND,AVONDALE FINANCIAL CORP
81541,MBFI,M B FINANCIAL INC
81541,MBFI,M B FINANCIAL INC NEW
81542,WSHW,WARSHOW H & SONS INC
81543,BCYR,BUCYRUS ERIE CO NEW
81543,BCYR,BUCYRUS INTERNATIONAL INC
81544,BDJI,FIRST FEDERAL BANCORP MINN
81545,BSBI,BIG SMITH BRANDS INC
81546,CBIN,COMMUNITY BANK SHRS INDIANA INC
81546,CBIN,COMMUNITY BANK SHRS INDIANA INC
81546,CBIN,COMMUNITY BANK SHRS INDIANA INC
81546,YCB,YOUR COMMUNITY BANKSHARES INC
81547,CBTSY,C B T GROUP PUB LTD
81547,CBTSY,C B T GROUP PUB LTD
81547,SMTF,C B T GROUP PUB LTD
81547,SMTF,SMARTFORCE PUB LTD CO
81547,SMTF,SMARTFORCE PUB LTD CO
81547,SKIL,SMARTFORCE PUB LTD CO
81547,SKIL,SKILLSOFT PUB LTD CO
81548,CHSE,C H S ELECTRONICS INC
81548,CHSE,C H S ELECTRONICS INC
81548,HS,C H S ELECTRONICS INC
81549,CMRN,CAMERON FINANCIAL CORP DEL
81549,CMRN,CAMERON FINANCIAL CORP DEL
81549,CMRN,CAMERON FINANCIAL CORP DEL
81550,DIMD,DIAMOND MULTIMEDIA SYSTEMS INC
81551,ERDR,STAT HEALTHCARE INC
81551,STHC,STAT HEALTHCARE INC NEW
81552,ESCO,EASCO INC
81553,FNLY,FINLAY ENTERPRISES INC
81554,FPBN,F P BANCORP
81554,FPBN,F P BANCORP INC
81555,FSBS,FIRST ASHLAND FINANCIAL CORP
81556,FSTH,FIRST SOUTHERN BANCSHARES INC
81556,FSTH,FIRST SOUTHERN BANCSHARES INC
81557,GACC,GENERAL ACCEPTANCE CORP IN
81558,GBPW,GREAT BAY POWER CORP
81558,MWH,BAYCORP HOLDINGS LTD
81558,MWH,BAYCORP HOLDINGS LTD
81559,GCABY,GENERAL CABLE PLC
81560,GFED,GUARANTY FED SVGS BANK MO
81560,GFED,GUARANTY FEDERAL BANCSHARES INC
81560,GFED,GUARANTY FEDERAL BANCSHARES INC
81560,GFED,GUARANTY FEDERAL BANCSHARES INC
81561,GUSH,FOUNTAIN OIL INC
81561,GUSH,CANARGO ENERGY CORP
81561,,CANARGO ENERGY CORP
81561,CNR,CANARGO ENERGY CORP
81562,HAUP,HAUPPAUGE DIGITAL INC
81563,HELO,HELLO DIRECT INC
81564,ISBF,I S B FINANCIAL CORP LA
81564,ISBF,I S B FINANCIAL CORP LA
81564,IBKC,IBERIABANK CORP
81565,JXSB,JACKSONVILLE SAVINGS BANK IL
81565,JXSB,JACKSONVILLE BANCORP INC MD
81565,JXSB,JACKSONVILLE BANCORP INC MD
81566,MALL,CREATIVE COMPUTERS INC
81566,MALL,IDEAMALL INC
81566,MALL,P C MALL INC
81566,PCMI,P C M INC
81567,MKTL,MARKETLINK INC
81567,ONEL,ONELINK COMMUNICATION INC
81569,WECO,WASHINGTON ENERGY CO
81569,WECO,WASHINGTON ENERGY CO
81569,WEG,WASHINGTON ENERGY CO
81570,MSTG,MUSTANG SOFTWARE INC
81570,MSTG,MUSTANG COM INC
81571,NVTK,NOVATEK INTERNATIONAL INC
81572,NWCA,NEWCARE HEALTH CORP
81573,OPEN,OPEN ENVIRONMENT CORP
81574,PBBSF,PACIFIC BASIN BULK SHIPPING LTD
81575,PCES,PACE HEALTH MANAGEMENT SYS INC
81575,,CONMED HEALTHCARE MANAGEMENT INC
81575,CONM,CONMED HEALTHCARE MANAGEMENT INC
81576,PDTI,P D T INC
81576,MRVT,MIRAVANT MEDICAL TECHNOLOGIES
81577,WFSL,WASHINGTON FEDERAL SVGS & L ASSN
81577,WFSL,WASHINGTON FEDERAL SVGS & L ASSN
81577,WFSL,WASHINGTON FEDERAL INC
81577,WFSL,WASHINGTON FEDERAL INC
81577,WAFD,WASHINGTON FEDERAL INC
81577,WAFD,WAFD INC
81578,PRMS,PREMISYS COMMUNICATIONS INC
81579,PSTB,PERPETUAL SAVINGS BANK SSB NC
81579,PSTB,PERPETUAL STATE BANK NC
81580,QCFB,Q C F BANCORP INC
81580,QCFB,Q C F BANCORP INC
81581,RAIN,RAINFOREST CAFE INC
81582,RENS,RENAISSANCE SOLUTIONS INC
81583,REPS,REPUBLIC ENGINEERED STEELS INC
81584,RESI,REPUBLIC ENVIRONMENTAL SYS INC
81584,IASI,INTERNATIONAL ALLIANCE SERVICES
81584,CBIZ,CENTURY BUSINESS SERVICES INC
81584,CBIZ,CENTURY BUSINESS SERVICES INC
81584,CBIZ,CBIZ INC
81584,CBZ,CBIZ INC
81584,CBZ,CBIZ INC
81584,CBZ,CBIZ INC
81585,WSHG,WASHINGTON GROUP INC
81586,RTWI,R T W INC
81586,RTWI,R T W INC
81586,RTWI,R T W INC
81587,STCL,SHARED TECHS CELLULAR INC
81588,TAIT,TAITRON COMPONENTS INC
81590,WEFC,WELLS FINANCIAL CORP
81590,WEFC,WELLS FINANCIAL CORP
81590,WEFC,WELLS FINANCIAL CORP
81590,WEFP,WELLS FINANCIAL CORP
81591,WTZRA,WEITZER HOMEBUILDERS INC
81592,XPRT,EXPERT SOFTWARE INC
81593,WAMU,WASHINGTON MUTUAL SAVINGS BANK
81593,WAMU,WASHINGTON MUTUAL SAVINGS BANK
81593,WAMU,WASHINGTON MUTUAL INC
81593,WM,WASHINGTON MUTUAL INC
81593,WM,WASHINGTON MUTUAL INC
81593,,WASHINGTON MUTUAL INC
81593,,W M I HOLDINGS CORP
81593,,W M I H CORP
81593,WMIH,W M I H CORP
81593,COOP,MR COOPER GROUP INC
81594,NGL,N G C CORP
81594,DYN,DYNEGY INC
81595,AAGP,ACTIVE APPAREL GROUP INC
81595,EVST,EVERLAST WORLDWIDE INC
81596,ABTX,AGRIBIOTECH INC NEW
81597,AGAI,A G ASSOCIATES INC
81598,AGMIF,COMINCO FERTILIZERS LTD
81598,AGMIF,AGRIUM INC
81598,AGU,AGRIUM INC
81598,AGU,AGRIUM INC
81599,ANET,A C T NETWORKS INC
81600,APPS,A P P S DENTAL INC
81600,CPDN,A P P S DENTAL INC
81600,CPDN,COMPDENT CORP
81601,ASBP,A S B FINANCIAL CORP OH
81601,ASBP,A S B FINANCIAL CORP OH
81602,BAANF,BAAN COMPANY NV
81604,BRIMF,BRIMM ENERGY CORP
81604,OILYF,ODYSSEY PETROLEUM CORP
81604,OILYF,ODYSSEY PETROLEUM CORP
81605,CISC,CONTINENTAL INFO SYS CORP NEW
81606,WGAS,WASHINGTON NATURAL GAS CO DE
81607,CLCX,COMPUTER LEARNING CENTERS INC
81608,CRAA,C R A MANAGED CARE INC
81609,CRWF,C R W FINANCIAL INC
81610,CWCOF,CAYMAN WATER CO LTD
81610,CWCOF,CONSOLIDATED WATER CO LTD
81610,CWCO,CONSOLIDATED WATER CO LTD
81611,DELGF,DELGRATIA MINING CORP
81611,DELGF,DELGRATIA MINING CORP
81611,DELGF,DELGRATIA MINING CORP
81612,ELCC,ELECTRONICS COMMUNICATIONS CORP
81612,ELCC,ELECTRONIC COMMUNICATIONS CORP
81612,GSMI,NORTHEAST DIGITAL NTWKS INC
81613,EPHI,ELECTROPHARMACOLOGY INC
81614,WSCI,WASHINGTON SCIENTIFIC INDS INC
81614,WSCI,WASHINGTON SCIENTIFIC INDS INC
81614,WSCI,W S I INDUSTRIES INC
81614,WSCI,W S I INDUSTRIES INC
81614,WSCI,W S I INDUSTRIES INC
81615,ERDI,E R D WASTE CORP
81616,FFOX,FIREFOX COMMUNICATIONS INC
81618,GRDG,GARDEN RIDGE CORP
81619,GTSX,GOLF TRAINING SYSTEMS INC
81619,GTSX,GOLF TRAINING SYSTEMS INC
81620,HDNG,HARDINGE INC
81621,HLIT,HARMONIC LIGHTWAVES INC
81621,HLIT,HARMONIC INC
81622,WSKO,WASKO GOLD PRODS CORP
81623,INTE,INTERACTIVE GROUP INC
81624,ISNS,IMAGE SENSING SYSTEMS INC
81624,ISNS,IMAGE SENSING SYSTEMS INC
81624,ISNS,IMAGE SENSING SYSTEMS INC
81624,ISNS,IMAGE SENSING SYSTEMS INC
81624,AATC,AUTOSCOPE TECHNOLOGIES CORP
81625,LANPF,PLAINTREE SYSTEMS INC
81626,LTUS,GARDEN FRESH RESTAURANT CORP
81627,LUCR,LUCOR INC
81629,MXIS,MAXIS INC
81630,NALF,N A L FINANCIAL GROUP INC
81631,NETVA,NETVANTAGE INC
81632,NINE,NUMBER NINE VISUAL TECH CORP
81633,NXGN,NEXGEN INC
81634,OPAL,OPAL INC
81635,OSYS,OCCUSYSTEMS INC
81635,CCMC,CONCENTRA MANAGED CARE INC
81636,PANX,PANAX PHARMACEUTICAL LTD
81636,INKP,INKINE PHARMACEUTICAL CO INC
81637,PGLD,PHOENIX GOLD INTERNATIONAL INC
81638,PIONA,PIONEER COMPANIES INC
81639,PSIX,PERFORMANCE SYSTEMS INTL INC
81639,PSIX,PSINET INC
81639,PSIX,PSINET INC
81640,RBBR,R B RUBBER PRODUCTS INC
81641,RSTO,ROSES STORES INC
81641,RSTO,ROSES HOLDINGS INC
81642,STMD,STORMEDIA INC
81643,TCTV,TEL COM WIRELESS CABLE TV CORP
81643,FAVE,5TH AVENUE CHANNEL CORP
81644,TNCX,NETWORK CONNECTION INC
81645,TRAV,INTRAV INC
81645,TRAV,INTRAV INC
81646,TSSW,TOUCHSTONE SOFTWARE CORP
81647,USBN,UNITED SECURITY BANCORP WA
81647,AWBC,AMERICANWEST BANCORPORATION
81648,UUNT,UUNET TECHNOLOGIES INC
81649,WASR,WASTE RESOURCES CORP
81650,VSVR,VIDEOSERVER INC
81650,EZEN,VIDEOSERVER INC
81650,EZEN,EZENIA INC
81650,EZEN,EZENIA INC
81651,WLET,WINLAND ELECTRONICS INC
81651,WEX,WINLAND ELECTRONICS INC
81651,WEX,WINLAND ELECTRONICS INC
81651,WEX,WINLAND ELECTRONICS INC
81651,WEX,WINLAND ELECTRONICS INC
81652,FNBF,F N B FINANCIAL SERVICES CORP
81652,FNBF,F N B FINANCIAL SERVICES CORP
81653,BHW,BELL & HOWELL HOLDINGS CO
81653,BHW,BELL & HOWELL CO NEW
81653,BHW,BELL & HOWELL CO NEW
81653,PQE,PROQUEST CO
81653,PQE,PROQUEST CO
81654,BGP,BORDERS GROUP INC
81655,DRI,DARDEN RESTAURANTS INC
81656,HPS,HEALTHPLAN SERVICES CORP
81656,HPS,HEALTHPLAN SERVICES CORP
81656,HPS,HEALTHPLAN SERVICES CORP
81656,PVC,PLAN VISTA CORP
81656,PVC,PLAN VISTA CORP
81657,MATE,WASTEMATE CORP
81657,,WASTEMATE CORP
81657,WMAT,WASTEMATE CORP
81658,JCC,JILIN CHEMICAL INDUSTRIAL LTD
81658,JCC,JILIN CHEMICAL INDUSTRIAL LTD
81659,MDY,MIDCAP SPDR TRUST
81659,MDY,MIDCAP SPDR TRUST
81659,MDY,SPDR S & P MIDCAP 400 ETF TRUST
81660,RA,RECKSON ASSOCIATES REALTY CORP
81661,USN,U S INDUSTRIES INC NEW
81661,USI,U S INDUSTRIES INC NEW
81661,USI,U S INDUSTRIES INC NEW
81661,JJZ,JACUZZI BRANDS INC
81662,SBP,STANDARD BRANDS PAINT CO NEW
81663,SAVE,POLY CO AMER INC
81665,GML,GLOBAL DIRECTMAIL CORP
81665,SYX,SYSTEMAX INC
81665,SYX,SYSTEMAX INC
81665,GIC,GLOBAL INDUSTRIAL CO
81666,HA,HAWAIIAN AIRLINES INC NEW
81666,HA,HAWAIIAN HOLDINGS INC
81666,HA,HAWAIIAN HOLDINGS INC
81666,HA,HAWAIIAN HOLDINGS INC
81666,HA,HAWAIIAN HOLDINGS INC
81666,HA,HAWAIIAN HOLDINGS INC
81666,HA,HAWAIIAN HOLDINGS INC
81667,MFO,MAFCO CONSOLIDATED GROUP INC
81667,MFO,MAFCO CONSOLIDATED GROUP INC
81668,PRG,PHYSICIANS RESOURCE GROUP INC
81669,PT,PORTUGAL TELECOM SA
81669,PT,PORTUGAL TELECOM SA
81669,PT,PORTUGAL TELECOM S G P S SA
81669,PT,PORTUGAL TELECOM S G P S SA
81670,ATP,POWER CONTROL TECHS INC
81670,MFW,M & F WORLDWIDE CORP
81670,MFW,M & F WORLDWIDE CORP
81670,MFW,M & F WORLDWIDE CORP
81670,MFW,M & F WORLDWIDE CORP
81671,PRH,PROMUS HOTEL CORP
81671,PRH,PROMUS HOTEL CORP NEW
81672,PCV,PUTNAM CONV OPPRTYS & INC
81672,PCV,PUTNAM HIGH INCOME OPPRTYS TR
81673,WACO,WATERMAN MARINE CORP
81674,RMA,RAUMA OY
81675,SSS,SOVRAN SELF STORAGE INC
81675,LSI,LIFE STORAGE INC
81676,DJT,TRUMP HOTELS & CASINO RESRTS INC
81676,DJT,TRUMP HOTELS & CASINO RESRTS INC
81677,WAB,WESTINGHOUSE AIR BRAKE CO NEW
81677,WAB,WESTINGHOUSE AIR BRAKE CO NEW
81677,WAB,WESTINGHOUSE AIR BRAKE CO NEW
81677,WAB,WABTEC CORP
81678,LECO,LINCOLN ELECTRIC CO
81678,LECO,LINCOLN ELECTRIC HOLDINGS INC
81679,AMRD,AMERICAN RADIO SYSTEMS CORP
81679,AFM,AMERICAN RADIO SYSTEMS CORP
81680,ANTR,ANTARES RESOURCES CORP
81680,ANTR,ANTARES RESOURCES CORP
81681,WATR,WATERS ASSOCIATES INC
81682,AORI,AMERICAN ONCOLOGY RESOURCES INC
81682,AORI,AMERICAN ONCOLOGY RESOURCES INC
81682,USON,U S ONCOLOGY INC
81683,ARCS,ARCSYS INC
81683,AVNT,AVANT CORP
81684,BDMI,B D M INTERNATIONAL INC NEW
81685,BHIX,BELMONT HOMES INC
81686,BRGP,BUSINESS RESOURCE GROUP
81686,BRGP,BUSINESS RESOURCE GROUP
81687,BWAY,BROCKWAY STANDARD HOLDINGS CORP
81687,BWAY,B W A Y CORP
81687,BY,B W A Y CORP
81687,BY,B W A Y CORP
81688,CFIC,COMMUNITY FINANCIAL CORP ILL
81688,CFIC,COMMUNITY FINANCIAL CORP ILL
81689,CHML,CHICAGO MINIATURE LAMP INC
81689,SLI,S L I INC
81689,SLI,S L I INC
81690,CHNA,CHINA TREASURE INC
81690,CHNA,CHINA PACIFIC INC
81690,CHNA,CHINA PACIFIC INC
81690,CHNA,CHINA PACIFIC INC
81691,COMT,CODA MUSIC TECHNOLOGY INC
81691,NMUS,NET4MUSIC INC
81691,MMUS,MAKEMUSIC INC
81691,MMUS,MAKEMUSIC INC
81692,CPCL,C P CLARE CORP
81692,CPCL,CLARE INC
81693,CRMLF,CHAMPION ROAD MACHINERY LTD
81694,CZCH,CZECH INDUSTRIES INC
81694,CZCH,CZECH INDUSTRIES INC NEW
81694,EAST,EASTBROKERS INTERNATIONAL INC
81694,GCAP,GLOBAL CAPITAL PARTNERS INC
81694,GCAP,GLOBAL CAPITAL PARTNERS INC
81695,DANB,DAVE & BUSTERS INC
81695,DAB,DAVE & BUSTERS INC
81696,DISH,ECHOSTAR COMMUNICATIONS CORP NEW
81696,DISH,ECHOSTAR COMMUNICATIONS CORP NEW
81696,DISH,DISH NETWORK CORP
81697,DLGX,DATALOGIX INTERNATIONAL INC
81698,DRTE,DENDRITE INTERNATIONAL INC
81699,DSLGF,DISCREET LOGIC INC
81700,WTRS,WATERS INSTRUMENTS INC
81700,WTRS,WATERS INSTRUMENTS INC
81700,ZRBA,ZAREBA SYSTEMS INC
81701,EGPT,EAGLE POINT SOFTWARE CORP
81701,EGPT,EAGLE POINT SOFTWARE CORP
81702,WSAU,WAUSAU PAPER MILLS CO
81702,WSAU,WAUSAU MOSINEE PAPER CORP
81702,WMO,WAUSAU MOSINEE PAPER CORP
81702,WPP,WAUSAU MOSINEE PAPER CORP
81702,WPP,WAUSAU PAPER CORP
81703,ENVY,NEW ENVOY INC
81703,ENVY,ENVOY CORP NEW
81704,FBBC,FIRST BELL BANCORP INC
81704,FBBC,FIRST BELL BANCORP INC
81705,FEIC,F E I CO
81705,FEIC,F E I CO
81706,FTSB,FORT THOMAS FINANCIAL CORP
81706,FTSB,FORT THOMAS FINANCIAL CORP
81707,FWSH,FIRST WASHINGTON RLTY TRUST INC
81707,FRW,FIRST WASHINGTON RLTY TRUST INC
81708,GSLC,GUARANTY SAVINGS & LOAN F A
81708,GSLC,GUARANTY FINANCIAL CORP VA
81709,GTPS,GREAT AMERICAN BANCORP INC
81709,GTPS,GREAT AMERICAN BANCORP INC
81710,GUPB,G F S B BANCORP INC
81711,HEMT,H F BANCORP INC
81712,HNCS,H N C SOFTWARE INC
81713,HWYM,HIGHWAYMASTER COMMUNICATIONS INC
81713,ATRK,AT TRACK COMMUNICATIONS INC
81713,ATMC,AT TRACK COMMUNICATIONS INC
81713,ATRK,AT TRACK COMMUNICATIONS INC
81713,MNPL,MINORPLANET SYSTEMS USA INC
81713,MNPL,MINORPLANET SYSTEMS USA INC
81713,MNPQ,MINORPLANET SYSTEMS USA INC
81714,ICNI,INTEGRATED COMM NETWORK INC
81715,INFR,INFERENCE CORP
81716,ININ,INSTENT INC
81717,LECOA,LINCOLN ELECTRIC CO
81718,LOGN,LOGANSPORT FINANCIAL CORP
81718,LOGN,LOGANSPORT FINANCIAL CORP
81719,MAENF,MIRAMAR MINING CORP
81719,,MIRAMAR MINING CORP
81719,MNG,MIRAMAR MINING CORP
81719,MNG,MIRAMAR MINING CORP
81719,MNG,MIRAMAR MINING CORP
81720,MBLM,MOBILEMEDIA CORP
81721,MEDC,MED DESIGN CORP
81722,MICG,MICROFIELD GRAPHICS INC
81723,MRET,MERIT HOLDING CORP
81723,MRET,MERIT HOLDING CORP
81724,MTRA,METRA BIOSYSTEMS INC
81725,MYSW,MYSOFTWARE CO
81725,CLAC,CLICKACTION INC
81726,NEIB,NORTHEAST IND BANC INC
81726,NIDB,NORTHEAST IND BANC INC
81727,NERAY,NERA AS
81728,NHTC,NATURAL HEALTH TRENDS CORP
81728,NHTC,NATURAL HEALTH TRENDS CORP
81728,,NATURAL HEALTH TRENDS CORP
81728,,NATURAL HEALTH TRENDS CORP
81728,BHIP,NATURAL HEALTH TRENDS CORP
81728,,NATURAL HEALTH TRENDS CORP
81728,NHTC,NATURAL HEALTH TRENDS CORP
81729,,WAVECOM INDUSTRIES
81731,NSLB,N S & L BANCORP INC
81732,NYNCY,NYNEX CABLECOMMS GROUP PLC
81733,ORVX,ORAVAX INC
81734,PAASF,PAN AMERICAN SILVER CORP
81734,PAAS,PAN AMERICAN SILVER CORP
81734,PAAS,PAN AMERICAN SILVER CORP
81735,PRDM,PARADIGM TECHNOLOGY INC
81735,PRDM,PARADIGM TECHNOLOGY INC
81736,RESM,RESMED INC
81736,RMD,RESMED INC
81736,RMD,RESMED INC
81736,RMD,RESMED INC
81736,RMD,RESMED INC
81737,WAVR,WAVERLY PRESS INC
81737,WAVR,WAVERLY PRESS INC
81737,WAVR,WAVERLY INC
81738,RTTL,RATTLESNAKE HOLDING INC
81738,RTTLV,RATTLESNAKE HOLDING INC
81738,RTTL,RATTLESNAKE HOLDING INC
81739,SATH,SHOP AT HOME INC
81739,SATH,SUMMIT AMERICA TELEVISION INC
81740,SBGI,SINCLAIR BROADCAST GROUP INC
81740,SBGI,SINCLAIR INC
81741,SCKT,SOCKET COMMUNICATIONS INC
81741,,SOCKET COMMUNICATIONS INC
81741,SCKT,SOCKET COMMUNICATIONS INC
81741,SCKT,SOCKET MOBILE INC
81741,SCKT,SOCKET MOBILE INC
81741,,SOCKET MOBILE INC
81741,SCKT,SOCKET MOBILE INC
81742,SEER,SEER TECHNOLOGIES INC
81743,SERO,SEROLOGICALS CORP
81744,SFED,S F S BANCORP INC
81744,SFED,S F S BANCORP INC
81745,WVTK,WAVETEK CORP
81746,SGVB,S G V BANCORP INC
81747,SITL,SITEL CORP
81747,SWW,SITEL CORP
81748,SOSS,S O S STAFFING SERVICES INC
81748,SOSS,S O S STAFFING SERVICES INC
81749,SPHI,STUDIO PLUS HOTELS INC
81750,SPYG,SPYGLASS INC
81751,SPYN,SPINE TECH INC
81752,TIPIF,INSTANT PUBLISHER INC
81752,DVNTF,DIVERSINET CORP
81752,DVNTF,DIVERSINET CORP
81752,DVNT,DIVERSINET CORP
81752,DVNT,DIVERSINET CORP
81753,WAXM,WAXMAN INDUSTRIES INC
81753,WAX,WAXMAN INDUSTRIES INC
81754,TLTN,TELTREND INC
81755,TSFT,TELESOFT CORP
81755,TSFT,TELESOFT CORP
81756,TXCC,TRANSWITCH CORP
81756,TXCC,TRANSWITCH CORP
81757,UPET,UNITED PETROLEUM CORP
81758,USDC,USDATA CORP
81758,USDC,USDATA CORP
81758,USDC,USDATA CORP
81759,USOR,U S ORDER INC
81760,VIDA,VIDAMED INC
81761,VUTK,VIEW TECH INC
81761,WONE,WIRE ONE TECHNOLOGIES INC
81761,GLOW,GLOWPOINT INC
81761,,GLOWPOINT INC
81761,,GLOWPOINT INC
81761,GLOW,GLOWPOINT INC
81761,GLOW,GLOWPOINT INC
81761,OBLG,OBLONG INC
81761,OBLG,OBLONG INC
81761,OBLG,OBLONG INC
81761,OBLG,OBLONG INC
81762,WPEC,WESTERN POWER & EQUIPMENT CORP
81763,YANB,YARDVILLE NATIONAL BANCORP
81763,YANB,YARDVILLE NATIONAL BANCORP
81763,YANB,YARDVILLE NATIONAL BANCORP
81764,YESS,YES ENTERTAINMENT INC
81765,ALGSF,ALGOMA STEEL INC
81766,DMM,DIA MET MINERALS LTD
81766,DMM,DIA MET MINERALS LTD
81766,DMM,DIA MET MINERALS LTD
81767,BTF,B T OFFICE PRODUCTS INTL INC
81769,ENV,C E T ENVIRONMENTAL SERVICES INC
81769,ENV,C E T ENVIRONMENTAL SERVICES INC
81769,ENV,C E T ENVIRONMENTAL SERVICES INC
81769,ENV,C E T SERVICES INC
81769,ENV,C E T SERVICES INC
81770,CPG,C M S ENERGY CORP
81771,CZF,CITISAVE FINANCIAL CORP
81772,CKT,CROCKER REALTY TRUST INC
81773,DAY,DAYTON MINING CORP
81773,DAY,DAYTON MINING CORP
81774,FCX,FREEPORT MCMORAN COPPER & GOLD
81774,FCX,FREEPORT MCMORAN COPPER & GOLD
81774,FCX,FREEPORT MCMORAN COPPER & GOLD
81774,FCX,FREEPORT MCMORAN INC
81774,FCX,FREEPORT MCMORAN INC
81774,FCX,FREEPORT MCMORAN INC
81775,JS,JEFFERSON SMURFIT GROUP PLC
81776,WFR,M E M C ELECTRONIC MATERIALS INC
81776,WFR,M E M C ELECTRONIC MATERIALS INC
81776,SUNE,SUNEDISON INC
81778,RL,RED LION HOTELS INC
81779,ISA,SANTA ISABEL S A
